V8 Marlborough Street,52.0489172,-0.7512095,0
V8 Marlborough Street,52.0487327,-0.7510403000000001,0
V8 Marlborough Street,52.04831100000001,-0.7505776,0
V8 Marlborough Street,52.047738,-0.7499405,0
V8 Marlborough Street,52.0471258,-0.7493143,0
V8 Marlborough Street,52.0465428,-0.7487358,0
V8 Marlborough Street,52.04554410000001,-0.7478373,0
V8 Marlborough Street,52.0444949,-0.7470213,0
V8 Marlborough Street,52.0439513,-0.7466395,0
V8 Marlborough Street,52.04339779999999,-0.7462777999999999,0
V8 Marlborough Street,52.0427375,-0.7457701,0
V8 Marlborough Street,52.0422591,-0.7452430999999999,0
V8 Marlborough Street,52.04203929999999,-0.7449103000000001,0
V8 Marlborough Street,52.0419635,-0.7447193,0
V8 Marlborough Street,52.0419054,-0.7445662,0
A509,52.05958600000001,-0.699933,0
A509,52.0595686,-0.6998877999999999,0
A509,52.0595382,-0.6998295,0
A509,52.0595118,-0.6997884,0
A509,52.0594719,-0.6997446,0
A509,52.05944950000001,-0.6997257,0
A509,52.0594291,-0.6997143,0
A509,52.0594035,-0.6997035,0
A509,52.0593835,-0.6997008,0
Belvedere Roundabout,52.04949379999999,-0.7518829,0
Belvedere Roundabout,52.04951309999999,-0.7518002999999999,0
Belvedere Roundabout,52.0495252,-0.7516532,0
Belvedere Roundabout,52.0495162,-0.7516014,0
Belvedere Roundabout,52.0494941,-0.751498,0
Belvedere Roundabout,52.04947810000001,-0.7514587,0
Belvedere Roundabout,52.04941300000001,-0.7513425,0
Belvedere Roundabout,52.0493198,-0.7512726,0
Belvedere Roundabout,52.0492698,-0.7512611,0
Belvedere Roundabout,52.0491685,-0.751286,0
Belvedere Roundabout,52.04912219999999,-0.7513218000000002,0
Belvedere Roundabout,52.04906359999999,-0.7513995,0
Belvedere Roundabout,52.0490362,-0.7514572,0
Belvedere Roundabout,52.0489987,-0.7516090999999999,0
Belvedere Roundabout,52.0489955,-0.751736,0
Belvedere Roundabout,52.04901290000001,-0.7518494999999999,0
Belvedere Roundabout,52.0490352,-0.7519201,0
Belvedere Roundabout,52.0490547,-0.7519638000000001,0
Belvedere Roundabout,52.0491354,-0.7520702,0
Belvedere Roundabout,52.04923340000001,-0.7521174,0
Belvedere Roundabout,52.0493041,-0.7521126000000001,0
Belvedere Roundabout,52.0494003,-0.7520514,0
Belvedere Roundabout,52.04946079999999,-0.7519648,0
Belvedere Roundabout,52.04949379999999,-0.7518829,0
South Marlborough Roundabout,52.0416659,-0.744156,0
South Marlborough Roundabout,52.04162230000001,-0.7441613,0
South Marlborough Roundabout,52.04154680000001,-0.7442094,0
South Marlborough Roundabout,52.04149649999999,-0.7442722000000002,0
South Marlborough Roundabout,52.04144960000001,-0.7444223,0
South Marlborough Roundabout,52.0414313,-0.7445561000000001,0
H5 Portway,52.0524283,-0.7395275999999998,0
H5 Portway,52.0524447,-0.7396861999999998,0
H5 Portway,52.052442,-0.7398563,0
H5 Portway,52.0524142,-0.7400905,0
H5 Portway,52.0512085,-0.7450476,0
H5 Portway,52.05113000000001,-0.7452407,0
H5 Portway,52.0510423,-0.7454082,0
H5 Portway,52.04947810000001,-0.7514587,0
H5 Portway,52.04953749999999,-0.7511351000000002,0
H5 Portway,52.04960440000001,-0.750861,0
H5 Portway,52.0497393,-0.7504122000000001,0
H5 Portway,52.0502728,-0.7486374,0
H5 Portway,52.05089329999999,-0.7465734000000001,0
H5 Portway,52.050938,-0.7464205,0
H5 Portway,52.05099740000001,-0.7462944,0
H5 Portway,52.0510876,-0.7461763999999999,0
H5 Portway,52.0490352,-0.7519201,0
H5 Portway,52.04897329999999,-0.7522944000000001,0
H5 Portway,52.0488777,-0.7526363000000001,0
